yr,RushHour-High,relative_temp,RushHour-Med,relative_hum,hum,atemp,relative_windspeed,relative_atemp,workingday,cnt,RushHour-Low,holiday,temp,windspeed,season_spring,season_winter,season_summer,season_fall,weathersit_Acceptable,weathersit_Bad,weathersit_Good,weathersit_Chaos,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_0,weekday_1,weekday_5,weekday_6,weekday_4,weekday_3,weekday_2,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,instant,dteday,registered,casual
0,0,-0.7697761845098299,1,-0.34980632285130436,0.51,0.19699999999999998,-0.14200210596830462,-0.7090187877862266,0,25,0,0,0.18,0.1642,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9874689293409806,0.9575518696539986,0.8240793919603542,0.6696040158415335,0.8240793919603542,0.8240793919603542,0.8240793919603542,0.8240793919603542,0.8240793919603542,0.8240793919603542,0.8240793919603542,0.6696040158415335,0.8240793919603542,0.8240793919603542,0.6696040158415335,162,2011-01-08,24,1
0,0,-0.7660030727167846,0,-0.11996331387768727,0.55,0.2121,-0.8204509564652187,-0.5265058623290116,0,16,1,0,0.18,0.0896,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806345088170337,0.9462931233528745,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.6582328709026924,163,2011-01-08,15,1
0,0,-0.7622850094086789,0,-0.11959172867763138,0.55,0.2424,-1.6324868392666458,-0.16398817715341243,0,16,1,0,0.18,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806345088170337,0.9462931233528745,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.6582328709026924,164,2011-01-08,13,3
0,0,-0.758620667519078,0,-0.11922357539465307,0.55,0.19699999999999998,-0.12607305166968608,-0.7051943616690252,0,7,1,0,0.18,0.1642,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806345088170337,0.9462931233528745,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.6582328709026924,165,2011-01-08,7,0
0,0,-0.7550087643675506,0,-0.11885880152057667,0.55,0.19699999999999998,-0.12568667749974854,-0.7020036508782388,0,1,1,0,0.18,0.1642,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9939313209883973,0.9674597228809716,0.8441491915748993,0.655423962400026,0.8441491915748993,0.8441491915748993,0.8441491915748993,0.8441491915748993,0.8441491915748993,0.8441491915748993,0.8441491915748993,0.655423962400026,0.8441491915748993,0.8441491915748993,0.655423962400026,166,2011-01-08,1,0
0,0,-0.9782487468985712,0,0.9807398789465119,0.74,0.1667,-0.12530383431271278,-1.0615183669561499,0,5,1,0,0.16,0.1642,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888246876581829,0.9571593412925344,0.8095196688267986,0.642462508208454,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.642462508208454,0.8095196688267986,0.8095196688267986,0.642462508208454,167,2011-01-08,5,0
0,0,-0.9725338133157171,0,0.9749961423348433,0.74,0.1667,-0.12492446864873406,-1.0547805580235614,0,2,1,0,0.16,0.1642,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888246876581829,0.9571593412925344,0.8095196688267986,0.642462508208454,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.642462508208454,0.8095196688267986,0.8095196688267986,0.642462508208454,168,2011-01-08,2,0
0,0,-0.9669180787376279,0,0.969352349798619,0.74,0.1818,-0.6721667466557179,-0.8675595375506387,0,9,1,0,0.16,0.1045,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888246876581829,0.9571593412925344,0.8095196688267986,0.642462508208454,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.8095196688267986,0.642462508208454,0.8095196688267986,0.8095196688267986,0.642462508208454,169,2011-01-08,8,1
0,0,-0.9588601548953775,1,2.0772471601311584,0.93,0.1818,-0.682408882758389,-0.858511291005398,0,15,0,0,0.16,0.1045,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9806345088170337,0.9462931233528745,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.7909302571919463,0.6582328709026924,0.7909302571919463,0.7909302571919463,0.6582328709026924,170,2011-01-08,15,0
0,0,-0.9524327832160182,1,2.0570382444335436,0.93,0.1818,-0.6928437827951438,-0.850325007768038,0,20,0,0,0.16,0.1045,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925968755260474,0.9958524967054492,0.9935533200120474,0.9632428962828924,0.9935533200120474,0.9935533200120474,0.9935533200120474,0.9935533200120474,0.9935533200120474,0.9935533200120474,0.9935533200120474,0.9632428962828924,0.9935533200120474,0.9935533200120474,0.9632428962828924,171,2011-01-08,20,0
0,1,-0.720934277092098,0,1.2941055836860726,0.8,0.19699999999999998,-0.1445831633412977,-0.6614454517881487,0,61,0,0,0.18,0.1642,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9902252844973433,0.9925329677408332,0.9831008229306561,0.9419424221478772,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9419424221478772,0.9831008229306561,0.9831008229306561,0.9419424221478772,172,2011-01-08,56,5
0,1,-0.49103325540503523,0,0.662253985054356,0.69,0.1818,1.9589799767345402,-0.8351395476772469,0,62,0,0,0.2,0.3881,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9902252844973433,0.9925329677408332,0.9831008229306561,0.9419424221478772,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9831008229306561,0.9419424221478772,0.9831008229306561,0.9831008229306561,0.9419424221478772,173,2011-01-08,60,2
0,1,-0.48800942751079623,0,0.09389515770588044,0.59,0.1818,1.6506651458979895,-0.8263816904972358,0,98,0,0,0.2,0.3582,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9862463545680346,0.9872107639621966,0.9653676251460142,0.9151866238463923,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9151866238463923,0.9653676251460142,0.9653676251460142,0.9151866238463923,174,2011-01-08,90,8
0,1,-0.484993634290442,0,-0.7602744816615314,0.44,0.1818,1.3472550788890976,-0.8193793630071455,0,102,0,0,0.2,0.3284,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9799770841334337,0.9793139173931719,0.9419880662114051,0.8860281782173209,0.9419880662114051,0.9419880662114051,0.9419880662114051,0.9419880662114051,0.9419880662114051,0.9419880662114051,0.9419880662114051,0.8860281782173209,0.9419880662114051,0.9419880662114051,0.8860281782173209,175,2011-01-08,95,7
0,1,-0.4834158567054815,0,-1.4408769121137475,0.32,0.1667,2.8762383325433345,-0.990007537373253,0,95,0,0,0.2,0.4925,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9705727653922324,0.9669388125715681,0.8949722720356788,0.8405291263787217,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8405291263787217,0.8949722720356788,0.8949722720356788,0.8405291263787217,176,2011-01-08,83,12
0,1,-0.4834158567054815,0,-1.4256136601752922,0.32,0.1667,2.392482234964704,-0.9807790067904631,0,74,0,0,0.2,0.4478,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9705727653922324,0.9669388125715681,0.8949722720356788,0.8405291263787217,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8405291263787217,0.8949722720356788,0.8949722720356788,0.8405291263787217,177,2011-01-08,69,5
0,1,-0.7046049880132015,0,-1.5796410488641734,0.29,0.1364,2.3499595004140064,-1.3264300390675092,0,76,0,0,0.18,0.4478,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9705727653922324,0.9669388125715681,0.8949722720356788,0.8405291263787217,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8949722720356788,0.8405291263787217,0.8949722720356788,0.8949722720356788,0.8405291263787217,178,2011-01-08,68,8
0,1,-0.9201891881377968,0,-1.099611158524306,0.37,0.1212,3.262420789067786,-1.4887380799224053,0,69,0,0,0.16,0.5522,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9862463545680346,0.9872107639621966,0.9653676251460142,0.9151866238463923,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9653676251460142,0.9151866238463923,0.9653676251460142,0.9653676251460142,0.9151866238463923,179,2011-01-08,64,5
0,1,-1.1352714031158293,0,-0.972026985993874,0.39,0.1212,0.9032542319682488,-1.4731368428112666,0,55,0,0,0.14,0.2985,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.754871282440531,0.8209986725318192,0.9546568509366395,0.9808087694250746,0.9710583283617578,0.9710583283617578,0.9710583283617578,0.9710583283617578,0.9710583283617578,0.9710583283617578,0.9710583283617578,0.9808087694250746,0.9710583283617578,0.9710583283617578,0.9808087694250746,180,2011-01-08,52,3
0,0,-1.1223792889284503,1,-1.1335623542449678,0.36,0.1212,0.5053161909686661,-1.4535622275267817,0,30,0,0,0.14,0.2537,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9845027207778678,0.9553920157208448,0.8304320754964236,0.6931767845972284,0.8304320754964236,0.8304320754964236,0.8304320754964236,0.8304320754964236,0.8304320754964236,0.8304320754964236,0.8304320754964236,0.6931767845972284,0.8304320754964236,0.8304320754964236,0.6931767845972284,181,2011-01-08,26,4
0,0,-1.3413118451191166,1,-1.120357206688815,0.36,0.1212,0.5074052410751959,-1.4427288444977662,0,28,0,0,0.12,0.2537,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9771387393078564,0.9441565460229603,0.7991946337499694,0.682679711419891,0.7991946337499694,0.7991946337499694,0.7991946337499694,0.7991946337499694,0.7991946337499694,0.7991946337499694,0.7991946337499694,0.682679711419891,0.7991946337499694,0.7991946337499694,0.682679711419891,182,2011-01-08,28,0
0,0,-1.337213910479289,1,-0.9344387989585934,0.39,0.1061,1.4381272354641421,-1.6185033192028577,0,37,0,0,0.12,0.3582,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9905137205717048,0.9655671916921228,0.861572287234425,0.7045796221818117,0.861572287234425,0.861572287234425,0.861572287234425,0.861572287234425,0.861572287234425,0.861572287234425,0.861572287234425,0.7045796221818117,0.861572287234425,0.861572287234425,0.7045796221818117,183,2011-01-08,35,2
0,0,-1.334036436921161,1,-1.095904542927712,0.36,0.1061,1.692168469167068,-1.613129757886034,0,34,0,0,0.12,0.3881,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9991798749621561,0.9840878546647726,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.7089365848123382,184,2011-01-08,33,1
0,0,-1.566014681681697,1,-0.910477195254117,0.39,0.0606,2.2015573249583724,-2.1626302152253993,0,22,0,0,0.1,0.4478,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9991798749621561,0.9840878546647726,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.7089365848123382,185,2011-01-08,22,0
0,0,-1.5557064564661578,1,-0.7265848540148686,0.42,0.0758,1.6495385014038573,-1.9539996349203805,0,25,0,0,0.1,0.3881,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991798749621561,0.9840878546647726,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.7089365848123382,186,2011-01-09,24,1
0,0,-1.5502031099158524,0,-0.7171710177037637,0.42,0.0606,2.276869235045537,-2.1305473605134098,0,12,1,0,0.1,0.4627,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995735969172738,0.9928548498804811,0.948491109651543,0.7071510082631622,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.7071510082631622,0.948491109651543,0.948491109651543,0.7071510082631622,187,2011-01-09,12,0
0,0,-1.541547324669259,0,-0.4730994642329421,0.46,0.0606,2.2333534163937165,-2.1112553360728,0,11,1,0,0.1,0.4627,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995735969172738,0.9928548498804811,0.948491109651543,0.7071510082631622,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.948491109651543,0.7071510082631622,0.948491109651543,0.948491109651543,0.7071510082631622,188,2011-01-09,11,0
0,0,-1.5337209759027233,0,-0.46370297726732285,0.46,0.0758,1.816352216811667,-1.9039155296266406,0,4,1,0,0.1,0.4179,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991798749621561,0.9840878546647726,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9992311908597893,0.9175698380326858,0.9175698380326858,0.7089365848123382,189,2011-01-09,4,0
0,0,-1.7720338701067981,0,-0.03296006905536924,0.53,0.0909,-0.06743856722735884,-1.698832719788258,0,1,1,0,0.08,0.19399999999999998,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991798749621561,0.9840878546647726,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.9175698380326858,0.7089365848123382,0.9175698380326858,0.9175698380326858,0.7089365848123382,190,2011-01-09,1,0
0,0,-1.7581045315464687,0,-0.021037605388075368,0.53,0.0909,-0.06743856722735884,-1.6874569416343879,0,1,1,0,0.08,0.19399999999999998,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976374565643329,0.9824224024366984,0.9285524617089108,0.7533975524453371,0.9285524617089108,0.9285524617089108,0.9285524617089108,0.9285524617089108,0.9285524617089108,0.9285524617089108,0.9285524617089108,0.7533975524453371,0.9285524617089108,0.9285524617089108,0.7533975524453371,191,2011-01-09,1,0
0,0,-1.4930001315307142,0,-0.2546640652542141,0.49,0.0909,0.6780613789345944,-1.6769825314742826,0,1,1,0,0.1,0.2836,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999456736399706,0.9901868676427025,0.9505847244246332,0.7470020759378375,0.9505847244246332,0.9505847244246332,0.9505847244246332,0.9505847244246332,0.9505847244246332,0.9505847244246332,0.9505847244246332,0.7470020759378375,0.9505847244246332,0.9505847244246332,0.7470020759378375,192,2011-01-09,1,0
0,0,-1.7561487232333777,0,0.00824754729966843,0.53,0.0909,-0.0652657637161841,-1.6799101758709283,0,6,1,0,0.08,0.19399999999999998,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9922230448243191,0.9730506539109995,0.9059614302242582,0.7617724589102569,0.9059614302242582,0.9059614302242582,0.9059614302242582,0.9059614302242582,0.9059614302242582,0.9059614302242582,0.9059614302242582,0.7617724589102569,0.9059614302242582,0.9059614302242582,0.7617724589102569,193,2011-01-09,5,1
0,0,-1.500738886556822,1,-0.23403278005055975,0.49,0.0909,0.6856638659945706,-1.6849276109732008,0,10,0,0,0.1,0.2836,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9608340758361326,0.9605199619314222,0.9413783769037729,0.8764162771900839,0.9413783769037729,0.9413783769037729,0.9413783769037729,0.9413783769037729,0.9413783769037729,0.9413783769037729,0.9413783769037729,0.8764162771900839,0.9413783769037729,0.9413783769037729,0.8764162771900839,194,2011-01-09,10,0
0,0,-1.2360058293412022,1,-0.4175186340792176,0.46,0.0758,2.6698509624723497,-1.8901684319654393,0,19,0,0,0.12,0.5224,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9610416194421969,0.9598740758884592,0.9334399043935462,0.8670040643834954,0.9334399043935462,0.9334399043935462,0.9334399043935462,0.9334399043935462,0.9334399043935462,0.9334399043935462,0.9334399043935462,0.8670040643834954,0.9334399043935462,0.9334399043935462,0.8670040643834954,195,2011-01-09,19,0
0,1,-0.9619238839757907,0,-0.6101926063302663,0.43,0.1061,1.5112374198805767,-1.4742523645692402,0,49,0,0,0.14,0.3881,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947316883038989,0.9424167852325809,0.885355902170603,0.8161066975735715,0.885355902170603,0.885355902170603,0.885355902170603,0.885355902170603,0.885355902170603,0.885355902170603,0.885355902170603,0.8161066975735715,0.885355902170603,0.885355902170603,0.8161066975735715,196,2011-01-09,49,0
0,1,-0.6846306519739098,0,-0.8103518145076279,0.4,0.1212,2.5798805568035674,-1.2737591202220593,0,49,0,0,0.16,0.5224,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9599290850597939,0.9558064811224208,0.8933180779559302,0.8306615222361732,0.8933180779559302,0.8933180779559302,0.8933180779559302,0.8933180779559302,0.8933180779559302,0.8933180779559302,0.8933180779559302,0.8306615222361732,0.8933180779559302,0.8933180779559302,0.8306615222361732,197,2011-01-09,47,2
0,1,-0.3907631756124261,0,-1.0191468286194219,0.37,0.1364,1.9219572559916773,-1.0656885632439894,0,83,0,0,0.18,0.4478,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9427768662895751,0.9347286286197836,0.8280565702891535,0.7757782251396996,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.7757782251396996,0.8280565702891535,0.8280565702891535,0.7757782251396996,198,2011-01-09,79,4
0,1,-0.07766037451787094,0,-1.2222831976025992,0.34,0.1667,1.8971174058249427,-0.6196112832057112,0,75,0,0,0.2,0.4478,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9427768662895751,0.9347286286197836,0.8280565702891535,0.7757782251396996,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.8280565702891535,0.7757782251396996,0.8280565702891535,0.8280565702891535,0.7757782251396996,199,2011-01-09,69,6
0,1,0.2504988276682249,0,-1.3533253721867666,0.32,0.1818,1.981491182113364,-0.3844583227177349,0,72,0,0,0.22,0.4627,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9413785879691206,0.9325751045356668,0.8119605288957243,0.7658783656378533,0.8119605288957243,0.8119605288957243,0.8119605288957243,0.8119605288957243,0.8119605288957243,0.8119605288957243,0.8119605288957243,0.7658783656378533,0.8119605288957243,0.8119605288957243,0.7658783656378533,200,2011-01-09,64,8
0,1,0.27498533519257534,0,-1.1234811679790067,0.35,0.19699999999999998,1.1431045505929542,-0.13659094134171842,0,82,0,0,0.22,0.3582,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9574473285735652,0.9510541553018956,0.8498140158008693,0.8003911815937894,0.8498140158008693,0.8498140158008693,0.8498140158008693,0.8498140158008693,0.8498140158008693,0.8498140158008693,0.8498140158008693,0.8003911815937894,0.8498140158008693,0.8498140158008693,0.8003911815937894,201,2011-01-09,77,5
0,1,-0.031316868426754685,0,-1.1847769421843295,0.34,0.1667,1.8199485447504686,-0.6086561947844616,0,92,0,0,0.2,0.4478,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9709086660761066,0.9678420210222238,0.9056423416337431,0.8484328946205169,0.9056423416337431,0.9056423416337431,0.9056423416337431,0.9056423416337431,0.9056423416337431,0.9056423416337431,0.9056423416337431,0.8484328946205169,0.9056423416337431,0.9056423416337431,0.8484328946205169,202,2011-01-09,79,13
0,1,-0.35171698800690504,0,-0.959054760247938,0.37,0.1515,1.3386409737907126,-0.8485567292364063,0,62,0,0,0.18,0.3881,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.79595549629511,0.8442298612928343,0.954115878975427,0.9673709756631296,0.9706404501757485,0.9706404501757485,0.9706404501757485,0.9706404501757485,0.9706404501757485,0.9706404501757485,0.9706404501757485,0.9673709756631296,0.9706404501757485,0.9706404501757485,0.9673709756631296,203,2011-01-09,59,3
